diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
207.08737149318415,112.96907446113484,83.87854124088148,60.00500650147488,463.93999369667534,44.63667161848051,24.349932317970023,18.07960994535888,12.933786118190588
