diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.3063676046696903e-11,157.8885388584665,143.05012201328933,61.28289691748991,362.2215577892588,3.6065429474789504e-12,43.588940377294264,39.49243741492497,16.918622207777155
