diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
300.8172153778993,33.75802984766544,70.72217225150794,61.084406646215136,466.38182412328786,64.50020129823464,7.2382816185266945,15.16400695598561,13.09751012725305
