diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
276.5645162176496,38.366303634828895,73.93459233781925,58.862286707513746,447.72769889781154,61.77069609463053,8.569115497941427,16.51329424554855,13.146894161879485
