diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
231.3534443892548,43.17636384322955,81.61312897228163,54.59257441092511,410.7355116156911,56.32662330052509,10.51196271619873,19.869995815858207,13.291418167417968
