diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
133.0082059778491,154.18553959878432,96.30995704773858,57.87892000963282,441.38262263400486,30.134445525767717,34.93239916847275,21.820060897050524,13.113094408708998
