diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
254.52948700731335,32.42370706808827,85.07085170199285,59.3359892253051,431.36003500269953,59.00627465539788,7.516622875803818,19.721542284616252,13.755560184182054
