diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
325.5893668167473,30.91356253417392,71.84045462269948,62.82959155323905,491.1729755268598,66.2881272055943,6.293823983498744,14.62630441864994,12.791744392257023
