diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
293.99851507629614,45.79661894889396,72.72298329533498,60.83108963308099,473.3492069536061,62.11027942106841,9.675017571833088,15.363495327977326,12.85120767912117
