diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
102.43974443221262,58.44908254094117,113.15014923582116,49.3000003941743,323.3389766031492,31.68184222898134,18.076720336960424,34.994280746640776,15.247156687417476
