diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
93.92398162709938,86.42281903812307,119.6504248168086,55.07741778236693,355.07464326439793,26.451897765383688,24.3393384116619,33.697259741443645,15.511504081510779
