diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
113.58739365858813,36.24720728210712,85.75606802346363,48.49870690342454,284.08937586758344,39.982978353802366,12.759085823400259,30.18629885808728,17.071636964710084
