diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.0083425278843648e-11,120.71632486849522,145.66548593117497,55.660740889990684,322.042551689671,3.1310847668851885e-12,37.48458836732259,45.231751259859045,17.283660372815234
