diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.5279829340259352e-11,220.80301678443652,133.26124687283527,56.261571576673,410.3258352339601,3.723828242876074e-12,53.81162915528797,32.476933068777456,13.711437775930854
