diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
280.4571148333551,23.697581407276733,79.78244232072684,60.45734086317674,444.3944794245354,63.10994573931937,5.332555309409717,17.953067829294458,13.604431121976454
