diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
302.7301084647617,12.901907691170694,74.1190715129746,61.78568751232422,451.53677518123123,67.04439706893338,2.857332647156439,16.414847159066007,13.683423124844168
