diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
185.76161667407794,81.18605484531761,91.56566621010832,54.38177169302242,412.8951094225263,44.99002590122308,19.66263416364126,22.1764957056943,13.170844229441366
