diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
138.13035131424508,93.73199245916238,104.30025954980148,59.6637043719695,395.82630769517846,34.89670813406818,23.680081550149108,26.350006940448733,15.07320337533398
