diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.2663505352297047e-11,153.6354125426815,142.95973682359465,61.006368808834885,357.6015181751238,3.5412336661544887e-12,42.962740574116786,39.97738531791824,17.059874107961416
