diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
271.94380729942765,16.254084550565683,75.35871172235413,59.072006522148506,422.62861009449597,64.34581114577725,3.84594988657569,17.830953684253554,13.977285283393506
