diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.282786190343256e-11,190.70980563181092,135.86329666986344,54.68711659919587,381.26021890088305,3.364594905918428e-12,50.020903356138,35.63531937885816,14.343777265000465
