diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
202.34765060322422,40.67077739787014,86.25039021802236,51.48724713719907,380.7560653563158,53.1436447148557,10.681583590745946,22.652400858620144,13.522370835778212
