diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.4247131407024057e-11,206.44024537635286,134.27053324201145,56.24539476667158,396.9561733850501,3.5890943036686943e-12,52.0058029620576,33.825027104886004,14.16916993305283
