diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
279.5800873099377,27.662650821616403,80.07530580696208,60.55882413416209,447.8768680726783,62.423426445986806,6.176396414634101,17.87886616059127,13.52131097878782
