diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
252.6248667955697,37.52824514882767,85.31505439602508,59.760110349487434,435.2282766899099,58.0442219234664,8.62265784618716,19.60236936921497,13.730750861131463
