diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
338.0250992250237,7.5260651772704446,74.27917377397874,63.75944200290253,483.5897801791754,69.89914036226772,1.5562911967415758,15.359955238602744,13.18461320238797
