diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
234.97769607604926,25.74282929591178,83.64942716418265,55.98813399715874,400.35808653330247,58.691882087538005,6.429951126707277,20.89365245210916,13.984514333645551
