diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
244.53837764364533,22.019341145167843,80.4493532429425,56.31225061664871,403.3193226484044,60.63145599816026,5.459530428787145,19.94681353590257,13.962200037150016
