diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
284.513723644445,35.07860874534058,71.23161275783004,59.58113825775659,450.40508340537224,63.1684086452412,7.788235532361706,15.815010838525634,13.228344983871454
