diatoms_biomass_gCm2,dino_biomass_gCm2,other_biomass_gCm2,pico_biomass_gCm2,total_biomass_gCm2,diatoms_perc,dino_perc,other_perc,pico_perc
1.4739313000260588e-11,213.07133133808742,133.78677179512425,56.235782908617246,403.0938860418437,3.656545909190632e-12,52.858983655229466,33.18997792520136,13.951038419565515
